,MSSubClass,MSZoning,Street,LotShape,LandContour,Utilities,LotConfig,Neighborhood,BldgType,HouseStyle,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtFinType1,Heating,HeatingQC,CentralAir,Electrical,KitchenAbvGr,KitchenQual,Functional,GarageType,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,SaleCondition,OverallQual,OverallCond,SalePrice,LotArea,BsmtFinSF1,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,YearsToSale
754,20,RL,Pave,Reg,Lvl,AllPub,Inside,NAmes,1Fam,1Story,TA,TA,CBlock,TA,TA,GLQ,GasA,Gd,Y,SBrkr,1,Gd,Typ,Detchd,Y,171,48,0,0,0,0,Normal,6,8,156000,7930,439,1026,1026,0,0,1026,3,5,0,2,440,4
755,160,FV,Pave,Reg,Lvl,AllPub,Inside,Somerst,TwnhsE,2Story,TA,TA,PConc,Gd,TA,GLQ,GasA,Gd,Y,SBrkr,1,TA,Typ,Detchd,Y,0,24,0,0,0,0,Normal,6,5,172500,3230,381,729,742,729,0,1471,3,6,0,2,440,10
756,60,RL,Pave,IR1,Lvl,AllPub,Inside,CollgCr,1Fam,2Story,Gd,TA,PConc,Gd,TA,GLQ,GasA,Ex,Y,SBrkr,1,Gd,Typ,Attchd,Y,144,105,0,0,0,0,Normal,8,5,212000,10769,20,866,866,902,0,1768,3,7,0,2,578,2
757,60,RL,Pave,IR1,Lvl,AllPub,CulDSac,Sawyer,1Fam,2Story,TA,TA,CBlock,TA,TA,Rec,GasA,TA,Y,SBrkr,1,TA,Typ,Attchd,Y,335,0,0,0,0,0,Abnorml,6,5,158900,11616,438,672,672,714,0,1386,3,6,1,2,440,32
758,160,FV,Pave,Reg,Lvl,AllPub,Inside,Somerst,Twnhs,2Story,TA,TA,PConc,Gd,TA,ALQ,GasA,Gd,Y,SBrkr,1,TA,Typ,Detchd,Y,0,0,0,0,0,0,Normal,7,5,179400,2280,549,744,757,744,0,1501,3,6,0,2,440,9
759,60,RL,Pave,IR1,Lvl,AllPub,Inside,NoRidge,1Fam,2Story,Gd,TA,PConc,Gd,TA,LwQ,GasA,Ex,Y,SBrkr,1,Gd,Typ,Attchd,Y,222,98,0,0,0,0,Normal,8,5,290000,12257,56,1318,1328,1203,0,2531,4,9,1,3,752,12
760,20,RL,Pave,Reg,Lvl,AllPub,Inside,NAmes,1Fam,1Story,TA,TA,CBlock,TA,TA,Rec,GasA,Ex,Y,SBrkr,1,TA,Typ,Detchd,Y,0,0,0,0,0,0,Normal,6,6,127500,9100,612,864,864,0,0,864,2,5,0,1,300,50
761,30,RM,Pave,Reg,Lvl,AllPub,FR2,BrkSide,1Fam,1Story,TA,TA,PConc,TA,TA,LwQ,GasA,TA,Y,SBrkr,1,Fa,Min1,Detchd,Y,0,0,0,0,0,0,Normal,5,5,100000,6911,405,1145,1301,0,0,1301,2,5,0,2,440,59
762,60,FV,Pave,Reg,Lvl,AllPub,Inside,Somerst,1Fam,2Story,TA,TA,PConc,Gd,TA,GLQ,GasA,Ex,Y,SBrkr,1,Gd,Typ,Attchd,Y,169,45,0,0,0,0,Normal,7,5,215200,8640,24,756,764,783,0,1547,3,7,0,2,614,1
763,60,RL,Pave,Reg,Lvl,AllPub,Inside,NoRidge,1Fam,2Story,Gd,TA,PConc,Gd,TA,GLQ,GasA,Ex,Y,SBrkr,1,Gd,Typ,Attchd,Y,0,128,0,0,180,0,Normal,8,5,337000,9430,1163,1252,1268,1097,0,2365,3,8,1,3,856,10
764,120,RL,Pave,IR1,Lvl,AllPub,CulDSac,Veenker,TwnhsE,1Story,Gd,Gd,PConc,Gd,Gd,LwQ,GasA,Ex,Y,SBrkr,1,Ex,Typ,Attchd,Y,0,30,0,0,216,0,Normal,8,5,270000,9549,437,1494,1494,0,0,1494,2,6,1,2,481,10
765,20,RL,Pave,IR1,Lvl,AllPub,Inside,Somerst,1Fam,1Story,Gd,TA,PConc,Gd,TA,Unf,GasA,Ex,Y,SBrkr,1,Ex,Typ,Attchd,Y,0,174,0,0,0,0,Partial,9,5,264132,14587,0,1498,1506,0,0,1506,2,6,1,2,592,0
766,60,RL,Pave,Reg,Lvl,AllPub,Inside,NWAmes,1Fam,2Story,TA,TA,CBlock,Gd,TA,GLQ,GasA,TA,Y,SBrkr,1,TA,Typ,Attchd,Y,228,66,156,0,0,0,Normal,7,5,196500,10421,394,980,980,734,0,1714,3,7,1,2,496,22
767,50,RL,Pave,IR1,Lvl,AllPub,Inside,Mitchel,1Fam,1.5Fin,TA,TA,CBlock,Gd,TA,ALQ,GasA,Ex,Y,SBrkr,1,TA,Mod,Attchd,Y,245,0,156,0,0,0,Normal,6,7,160000,12508,660,983,983,767,0,1750,4,7,0,1,423,23
768,20,RL,Pave,Reg,Lvl,AllPub,Inside,CollgCr,1Fam,1Story,Gd,TA,PConc,Gd,TA,GLQ,GasA,Ex,Y,SBrkr,1,Gd,Typ,Attchd,Y,120,33,0,0,0,0,Normal,7,5,216837,9100,24,1860,1836,0,0,1836,3,8,1,2,484,1
769,60,RL,Pave,IR2,HLS,AllPub,CulDSac,StoneBr,1Fam,2Story,Ex,TA,PConc,Gd,TA,ALQ,GasA,Ex,Y,SBrkr,1,Ex,Mod,BuiltIn,Y,503,36,0,0,210,0,Normal,8,5,538000,53504,1416,1650,1690,1589,0,3279,4,12,1,3,841,7
770,85,RL,Pave,IR1,Lvl,AllPub,CulDSac,Sawyer,1Fam,SFoyer,TA,TA,CBlock,Gd,TA,GLQ,GasA,TA,Y,SBrkr,1,TA,Typ,Detchd,Y,120,0,0,0,0,0,Normal,5,5,134900,7252,685,858,858,0,0,858,2,5,0,2,576,27
771,20,RL,Pave,Reg,Lvl,AllPub,Inside,Edwards,1Fam,1Story,TA,TA,CBlock,Fa,Fa,LwQ,GasA,TA,Y,FuseF,1,TA,Typ,Detchd,Y,0,0,0,0,0,0,Normal,4,5,102000,8877,836,836,1220,0,0,1220,2,6,0,2,396,55
772,80,RL,Pave,Reg,Lvl,AllPub,Inside,Edwards,1Fam,SLvl,TA,TA,CBlock,TA,TA,ALQ,GasA,TA,Y,SBrkr,1,TA,Typ,Detchd,Y,144,0,0,0,0,0,Abnorml,6,5,107000,7819,422,1029,1117,0,0,1117,3,6,1,2,672,34
773,20,RL,Pave,Reg,Lvl,AllPub,Inside,NAmes,1Fam,1Story,TA,TA,CBlock,TA,TA,Rec,GasA,Ex,Y,FuseA,1,TA,Typ,Attchd,Y,0,0,0,0,0,0,Normal,5,5,114500,10150,456,912,912,0,0,912,2,5,0,1,275,49
774,20,RL,Pave,Reg,Lvl,AllPub,Corner,NridgHt,1Fam,1Story,Gd,TA,PConc,Gd,TA,Unf,GasA,Gd,Y,SBrkr,1,Gd,Typ,Attchd,Y,315,45,0,0,0,0,Partial,8,5,395000,14226,0,1935,1973,0,0,1973,3,9,1,3,895,1
775,120,RM,Pave,Reg,Lvl,AllPub,FR2,Mitchel,TwnhsE,1Story,TA,TA,PConc,Ex,TA,GLQ,GasA,Ex,Y,SBrkr,1,TA,Typ,Attchd,Y,0,247,0,0,0,0,Normal,6,5,162000,4500,866,1204,1204,0,0,1204,2,5,0,2,412,11
776,20,RL,Pave,IR1,Lvl,AllPub,Inside,CollgCr,1Fam,1Story,Gd,TA,PConc,Gd,TA,GLQ,GasA,Ex,Y,SBrkr,1,Gd,Typ,Attchd,Y,144,59,0,0,0,0,Partial,7,5,221500,11210,20,1614,1614,0,0,1614,3,7,0,3,865,0
777,20,RL,Pave,IR1,Lvl,AllPub,Inside,Sawyer,1Fam,1Story,TA,TA,CBlock,TA,TA,ALQ,GasA,TA,Y,SBrkr,1,TA,Typ,Attchd,Y,241,0,0,0,0,0,Normal,5,5,142500,13350,762,864,894,0,0,894,3,5,1,2,440,32
778,90,RH,Pave,Reg,Lvl,AllPub,Inside,SawyerW,Duplex,1Story,TA,TA,Slab,None,None,None,GasA,TA,Y,SBrkr,2,TA,Typ,Detchd,Y,0,0,0,0,0,0,Normal,5,5,144000,8400,0,0,2020,0,0,2020,4,10,2,2,630,30
779,90,RL,Pave,Reg,Lvl,AllPub,Inside,Mitchel,Duplex,SFoyer,TA,TA,CBlock,Gd,TA,GLQ,GasA,TA,Y,SBrkr,1,TA,Typ,Attchd,Y,0,0,0,0,0,0,Normal,6,5,135000,10530,975,975,1004,0,0,1004,2,4,0,2,504,29
780,20,RL,Pave,Reg,Lvl,AllPub,Inside,Gilbert,1Fam,1Story,TA,TA,PConc,Gd,Gd,Unf,GasA,Gd,Y,SBrkr,1,TA,Typ,Attchd,Y,220,21,0,0,0,0,Normal,7,5,176000,7875,0,1237,1253,0,0,1253,3,6,1,2,402,11
781,60,RL,Pave,Reg,Lvl,AllPub,Inside,SawyerW,1Fam,2Story,Gd,Gd,PConc,Gd,TA,ALQ,GasA,Ex,Y,SBrkr,1,Gd,Typ,Attchd,Y,0,124,0,0,0,0,Normal,6,5,175900,7153,387,761,810,793,0,1603,3,7,0,2,484,14
782,20,RL,Pave,IR2,Lvl,AllPub,Inside,CollgCr,1Fam,1Story,Gd,TA,PConc,Gd,TA,Unf,GasA,Ex,Y,SBrkr,1,Gd,Typ,Attchd,Y,0,33,0,0,0,0,Normal,7,5,187100,16285,0,1413,1430,0,0,1430,3,6,0,2,605,7
783,85,RL,Pave,IR1,Lvl,AllPub,Corner,Mitchel,1Fam,SFoyer,TA,Gd,PConc,Gd,TA,GLQ,GasA,Ex,Y,SBrkr,1,Gd,Typ,Attchd,Y,303,30,0,0,0,0,Normal,5,6,165500,9101,1097,1097,1110,0,0,1110,1,4,1,2,602,31
784,75,RM,Pave,Reg,Lvl,AllPub,Inside,OldTown,1Fam,2.5Unf,TA,TA,CBlock,TA,TA,Unf,GasA,Ex,Y,SBrkr,1,TA,Typ,None,Y,0,291,134,0,0,0,Normal,6,6,128000,6300,0,742,742,742,0,1484,3,9,1,0,0,7
785,20,RL,Pave,Reg,Lvl,AllPub,Inside,NWAmes,1Fam,1Story,TA,TA,CBlock,TA,TA,Rec,GasA,TA,Y,SBrkr,1,TA,Typ,Attchd,Y,0,0,0,0,197,0,Normal,6,5,161500,9790,251,1372,1342,0,0,1342,3,7,1,2,457,42
786,50,RM,Pave,Reg,Lvl,AllPub,Inside,OldTown,1Fam,1.5Fin,TA,Gd,PConc,Fa,TA,LwQ,GasA,TA,Y,SBrkr,1,TA,Typ,Detchd,Y,0,0,196,0,0,0,Normal,5,6,139000,10800,686,686,966,686,0,1652,4,7,0,1,416,60
787,60,RL,Pave,IR1,Lvl,AllPub,Inside,SawyerW,1Fam,2Story,Gd,TA,PConc,Gd,TA,GLQ,GasA,Ex,Y,SBrkr,1,Gd,Typ,BuiltIn,Y,0,45,0,0,0,0,Normal,7,5,233000,10142,656,956,956,1128,0,2084,4,8,0,2,618,6
788,20,RM,Pave,Reg,Lvl,AllPub,Corner,OldTown,1Fam,1Story,TA,TA,CBlock,TA,TA,Unf,GasA,Ex,Y,SBrkr,1,TA,Typ,Detchd,Y,0,0,0,0,0,0,Normal,4,7,107900,6000,0,901,901,0,0,901,2,4,0,1,281,8
789,60,RL,Pave,IR1,Low,AllPub,Inside,ClearCr,1Fam,2Story,TA,TA,CBlock,TA,Fa,LwQ,GasA,Gd,Y,SBrkr,1,Gd,Typ,Attchd,Y,133,168,0,0,0,0,Normal,6,8,187500,12205,568,832,976,1111,0,2087,5,9,0,2,444,0
790,120,RL,Pave,Reg,Lvl,AllPub,Inside,Blmngtn,TwnhsE,1Story,Gd,TA,PConc,Gd,TA,GLQ,GasA,Ex,Y,SBrkr,1,Gd,Typ,Attchd,Y,100,16,0,0,0,0,Normal,7,5,160200,3182,16,1145,1145,0,0,1145,2,5,1,2,397,3
791,80,RL,Pave,IR1,Lvl,AllPub,Corner,Mitchel,1Fam,SLvl,TA,TA,PConc,Gd,TA,ALQ,GasA,TA,Y,SBrkr,1,TA,Typ,Attchd,Y,120,0,0,0,0,0,Normal,6,5,146800,11333,539,1029,1062,0,0,1062,3,5,2,2,539,31
792,60,RL,Pave,IR1,Lvl,AllPub,CulDSac,NoRidge,1Fam,2Story,Gd,TA,PConc,Gd,TA,GLQ,GasA,Ex,Y,SBrkr,1,TA,Typ,Attchd,Y,180,130,0,0,0,0,Normal,7,5,269790,9920,862,1117,1127,886,0,2013,3,8,1,2,455,10
793,20,RL,Pave,Reg,Lvl,AllPub,Inside,Somerst,1Fam,1Story,Gd,TA,PConc,Gd,TA,Unf,GasA,Ex,Y,SBrkr,1,Gd,Typ,Attchd,Y,168,130,0,0,0,0,Partial,8,5,225000,9158,0,1496,1496,0,0,1496,3,7,0,2,474,0
794,60,RL,Pave,IR1,Lvl,AllPub,Corner,Gilbert,1Fam,2Story,Gd,TA,PConc,Gd,TA,Unf,GasA,Ex,Y,SBrkr,1,Gd,Typ,Attchd,Y,143,46,0,0,0,0,Normal,7,5,194500,10832,0,712,1086,809,0,1895,3,7,1,2,409,12
795,60,RL,Pave,Reg,Lvl,AllPub,Inside,SawyerW,1Fam,2Story,TA,TA,CBlock,Gd,TA,Unf,GasA,TA,Y,SBrkr,1,TA,Typ,Attchd,Y,0,50,0,0,204,0,Normal,6,6,171000,8400,0,650,888,676,0,1564,3,7,1,2,476,29
796,20,RL,Pave,Reg,Lvl,AllPub,Inside,Sawyer,1Fam,1Story,TA,TA,CBlock,TA,TA,Unf,GasA,Ex,Y,SBrkr,1,TA,Typ,Attchd,Y,138,0,0,0,0,0,Normal,6,5,143500,8197,0,660,1285,0,0,1285,3,7,1,2,528,30
797,20,RL,Pave,Reg,Lvl,AllPub,Inside,NAmes,1Fam,1Story,TA,TA,CBlock,TA,TA,BLQ,GasA,Gd,Y,SBrkr,1,TA,Typ,Attchd,Y,0,0,0,0,0,0,Abnorml,5,5,110000,7677,570,773,773,0,0,773,2,4,0,1,240,55
798,60,RL,Pave,Reg,Lvl,AllPub,Inside,NridgHt,1Fam,2Story,Ex,TA,PConc,Ex,TA,Unf,GasA,Ex,Y,SBrkr,1,Ex,Typ,BuiltIn,Y,144,78,0,0,0,0,Partial,9,5,485000,13518,0,1926,1966,1174,0,3140,4,11,2,3,820,0
799,50,RL,Pave,Reg,Lvl,AllPub,Corner,SWISU,1Fam,1.5Fin,TA,TA,BrkTil,Gd,TA,ALQ,GasA,Ex,Y,SBrkr,1,Gd,Typ,Detchd,Y,0,0,264,0,0,0,Normal,5,7,175000,7200,569,731,981,787,0,1768,3,7,2,1,240,57
800,60,RL,Pave,IR1,HLS,AllPub,Inside,ClearCr,1Fam,2Story,TA,TA,PConc,Gd,TA,GLQ,GasA,Gd,Y,SBrkr,1,Gd,Typ,Attchd,Y,403,114,185,0,0,0,Normal,6,5,200000,12798,462,616,616,1072,0,1688,4,8,0,2,603,11
801,30,RM,Pave,Reg,Lvl,AllPub,Inside,IDOTRR,1Fam,1Story,TA,TA,CBlock,TA,TA,LwQ,GasA,Ex,Y,FuseA,1,TA,Typ,Detchd,Y,0,0,0,0,0,0,Normal,4,7,109900,4800,197,1196,1196,0,0,1196,2,5,0,2,440,17
802,60,RL,Pave,Reg,Lvl,AllPub,Inside,CollgCr,1Fam,2Story,Gd,TA,PConc,Gd,TA,GLQ,GasA,Ex,Y,SBrkr,1,Gd,Typ,Attchd,Y,36,18,0,0,0,0,Normal,7,5,189000,8199,648,728,728,728,0,1456,3,7,1,2,410,3
803,60,RL,Pave,Reg,Lvl,AllPub,Inside,NridgHt,1Fam,2Story,Ex,TA,PConc,Ex,TA,Unf,GasA,Ex,Y,SBrkr,1,Ex,Typ,BuiltIn,Y,52,170,0,0,192,0,Partial,9,5,582933,13891,0,1734,1734,1088,0,2822,4,12,1,3,1020,0
804,20,RL,Pave,Reg,Lvl,AllPub,Inside,NAmes,1Fam,1Story,TA,TA,CBlock,TA,TA,LwQ,GasA,TA,Y,SBrkr,1,TA,Min1,Attchd,Y,0,0,0,0,0,0,Family,5,5,118000,9000,812,936,1128,0,0,1128,2,5,0,1,286,52
805,20,RL,Pave,IR1,Lvl,AllPub,FR2,Somerst,1Fam,1Story,Gd,TA,PConc,Gd,TA,Unf,GasA,Ex,Y,SBrkr,1,Ex,Typ,Attchd,Y,0,60,0,0,0,0,Partial,7,5,227680,12274,0,1417,1428,0,0,1428,3,6,0,2,554,0
806,80,RL,Pave,Reg,Lvl,AllPub,Inside,NAmes,1Fam,SLvl,TA,TA,PConc,TA,TA,ALQ,GasA,Gd,Y,SBrkr,1,TA,Typ,Attchd,Y,68,0,0,0,0,0,Normal,5,5,135500,9750,400,980,980,0,0,980,3,6,0,1,384,39
807,70,RL,Pave,Reg,Lvl,AllPub,Inside,BrkSide,1Fam,2Story,TA,TA,CBlock,TA,TA,GLQ,GasA,Ex,Y,SBrkr,1,Gd,Typ,Attchd,Y,0,312,0,0,0,0,Normal,5,6,223500,21384,1309,1324,1072,504,0,1576,3,6,1,2,528,5
808,80,RL,Pave,Reg,Lvl,AllPub,Inside,NAmes,1Fam,SLvl,TA,TA,CBlock,TA,TA,ALQ,GasA,TA,Y,SBrkr,1,TA,Typ,Attchd,Y,0,0,0,0,0,0,Normal,5,5,159950,13400,516,1024,1086,0,0,1086,3,6,1,2,484,40
809,75,RM,Pave,Reg,Lvl,AllPub,Corner,OldTown,1Fam,2.5Unf,TA,TA,PConc,TA,TA,Unf,GasA,TA,N,FuseA,3,TA,Typ,Detchd,N,40,156,0,0,0,0,Normal,5,5,106000,8100,0,849,1075,1063,0,2138,2,11,0,2,360,44
810,20,RL,Pave,Reg,Lvl,AllPub,Inside,NWAmes,1Fam,1Story,TA,TA,CBlock,TA,TA,ALQ,GasA,Fa,Y,SBrkr,1,Gd,Typ,Attchd,Y,265,0,0,0,0,648,Normal,6,6,181000,10140,663,1040,1309,0,0,1309,3,5,1,2,484,7
811,120,RM,Pave,Reg,Lvl,AllPub,Inside,CollgCr,TwnhsE,1Story,Gd,TA,PConc,Gd,TA,GLQ,GasA,Ex,Y,SBrkr,1,Gd,Typ,Attchd,Y,140,0,0,0,0,0,Normal,6,5,144500,4438,662,848,848,0,0,848,1,4,1,2,420,4
812,20,C (all),Grvl,Reg,Bnk,AllPub,Inside,IDOTRR,1Fam,1Story,Fa,TA,CBlock,TA,TA,Unf,GasA,TA,N,FuseA,1,Fa,Typ,Basment,N,0,0,0,0,0,0,Alloca,5,5,55993,8712,0,540,1044,0,0,1044,2,4,0,2,504,58
813,20,RL,Pave,Reg,Lvl,AllPub,Inside,NAmes,1Fam,1Story,TA,TA,CBlock,TA,TA,Rec,GasA,Gd,Y,SBrkr,1,TA,Typ,Attchd,Y,0,0,275,0,0,0,Normal,6,6,157900,9750,608,1442,1442,0,0,1442,4,7,0,1,301,49
814,50,RL,Pave,Reg,Lvl,AllPub,Inside,Edwards,1Fam,1.5Fin,TA,TA,BrkTil,TA,TA,Unf,GasW,Gd,Y,SBrkr,1,Fa,Typ,Detchd,P,207,0,96,0,0,0,Normal,5,7,116000,8248,0,686,686,564,0,1250,3,7,0,1,280,56
815,20,RL,Pave,IR2,Lvl,AllPub,CulDSac,CollgCr,1Fam,1Story,TA,TA,PConc,Gd,TA,Unf,GasA,Ex,Y,SBrkr,1,Gd,Typ,Attchd,Y,0,34,0,0,0,0,Normal,7,5,224900,12137,0,1649,1661,0,0,1661,3,6,0,2,598,12
816,20,RL,Pave,IR1,Lvl,AllPub,Corner,NAmes,1Fam,1Story,TA,TA,CBlock,TA,TA,BLQ,GasA,Gd,Y,SBrkr,1,TA,Typ,Attchd,Y,0,0,120,0,0,0,Normal,5,6,137000,11425,486,1008,1008,0,0,1008,2,4,1,1,275,52
817,20,RL,Pave,IR1,Lvl,AllPub,CulDSac,Mitchel,1Fam,1Story,Gd,TA,PConc,Gd,TA,GLQ,GasA,Ex,Y,SBrkr,1,Gd,Typ,Attchd,Y,150,59,0,0,0,0,Normal,8,5,271000,13265,1218,1568,1689,0,0,1689,3,7,2,3,857,6
818,80,RL,Pave,Reg,Lvl,AllPub,Inside,ClearCr,1Fam,SLvl,TA,TA,CBlock,TA,TA,GLQ,GasA,Gd,Y,SBrkr,1,TA,Typ,Attchd,Y,0,0,0,0,0,0,Normal,6,7,155000,8816,504,1010,1052,0,0,1052,3,6,0,2,440,39
819,120,RL,Pave,IR1,Lvl,AllPub,Inside,NridgHt,TwnhsE,1Story,Gd,TA,PConc,Gd,TA,GLQ,GasA,Ex,Y,SBrkr,1,Gd,Typ,Attchd,Y,192,35,0,0,0,0,Partial,7,5,224000,6371,733,1358,1358,0,0,1358,2,6,1,2,484,0
820,60,RL,Pave,IR1,Lvl,AllPub,CulDSac,CollgCr,1Fam,2Story,Gd,TA,PConc,Gd,TA,Unf,GasA,Ex,Y,SBrkr,1,Gd,Typ,Attchd,Y,0,45,0,0,0,0,Normal,7,5,183000,7226,0,798,798,842,0,1640,3,6,0,2,595,5
821,20,RM,Pave,Reg,Bnk,AllPub,Inside,OldTown,2fmCon,1Story,Fa,TA,CBlock,Fa,TA,Unf,GasA,TA,N,SBrkr,1,TA,Min2,Detchd,Y,0,32,112,0,0,0,Normal,4,4,93000,6000,0,936,936,0,0,936,2,4,0,2,576,56
822,60,RL,Pave,IR1,Lvl,AllPub,Corner,Gilbert,1Fam,2Story,Gd,TA,PConc,Gd,TA,Unf,GasA,Ex,Y,SBrkr,1,Gd,Typ,BuiltIn,Y,100,48,0,0,0,0,Family,7,5,225000,12394,0,847,847,886,0,1733,3,7,1,2,433,4
823,50,RL,Pave,Reg,Lvl,AllPub,Inside,SWISU,1Fam,1.5Fin,TA,TA,BrkTil,TA,TA,Unf,GasA,TA,Y,SBrkr,1,TA,Typ,Detchd,Y,335,0,0,0,0,0,Normal,6,7,139500,9900,0,778,944,545,0,1489,3,7,1,1,240,59
824,20,FV,Pave,Reg,Lvl,AllPub,Inside,Somerst,1Fam,1Story,Gd,TA,PConc,Gd,Gd,Unf,GasA,Ex,Y,SBrkr,1,Gd,Typ,Attchd,Y,0,140,0,0,0,0,Partial,8,5,232600,11216,0,1489,1489,0,0,1489,3,7,1,2,776,0
825,20,RL,Pave,Reg,Lvl,AllPub,Inside,NridgHt,1Fam,1Story,Ex,TA,PConc,Ex,TA,GLQ,GasA,Ex,Y,SBrkr,1,Ex,Typ,Attchd,Y,188,45,0,0,0,0,Partial,10,5,385000,14803,1636,2078,2084,0,0,2084,2,7,1,3,1220,0
826,45,RM,Pave,Reg,Lvl,AllPub,Inside,BrkSide,1Fam,1.5Unf,TA,TA,BrkTil,TA,TA,ALQ,GasA,Gd,Y,SBrkr,1,Gd,Typ,None,Y,0,0,116,0,0,0,Normal,5,6,109500,6130,784,784,784,0,0,784,2,5,0,0,0,58
827,20,RL,Pave,IR1,Lvl,AllPub,Inside,SawyerW,1Fam,1Story,Gd,TA,PConc,Gd,TA,GLQ,GasA,Ex,Y,SBrkr,1,Gd,Typ,Attchd,Y,290,39,0,0,0,0,Normal,7,5,189000,8529,20,1454,1434,0,0,1434,3,6,1,2,527,8
828,60,RL,Pave,IR2,Low,AllPub,CulDSac,ClearCr,1Fam,2Story,TA,TA,PConc,TA,Gd,LwQ,GasA,TA,Y,SBrkr,1,TA,Min2,Attchd,Y,486,0,0,0,225,0,Abnorml,5,5,185000,28698,249,1013,1160,966,0,2126,3,7,0,2,538,42
829,160,FV,Pave,Reg,Lvl,AllPub,Inside,Somerst,Twnhs,2Story,Gd,TA,PConc,Gd,TA,Unf,GasA,Ex,Y,SBrkr,1,Gd,Typ,Detchd,Y,0,166,0,0,0,0,Normal,7,5,147400,2544,0,600,520,623,80,1223,2,4,0,2,480,1
830,20,RL,Pave,IR1,Lvl,AllPub,Corner,NAmes,1Fam,1Story,TA,TA,CBlock,TA,TA,Rec,GasA,TA,Y,FuseA,1,TA,Typ,Attchd,Y,0,0,0,0,192,0,Normal,6,5,166000,11900,1040,1392,1392,0,0,1392,3,6,2,2,458,51
831,160,FV,Pave,Reg,Lvl,AllPub,Inside,Somerst,TwnhsE,2Story,TA,TA,PConc,Gd,TA,Unf,GasA,Ex,Y,SBrkr,1,Gd,Typ,Detchd,Y,0,166,0,0,0,0,Normal,7,5,151000,3180,0,600,520,600,80,1200,2,4,0,2,480,1
832,60,RL,Pave,IR1,Lvl,AllPub,CulDSac,CollgCr,1Fam,2Story,Gd,TA,PConc,Gd,TA,GLQ,GasA,Ex,Y,SBrkr,1,Gd,Typ,Attchd,Y,192,39,0,0,0,0,Normal,7,6,237000,9548,483,941,941,888,0,1829,3,7,1,2,613,7
833,20,RL,Pave,Reg,Lvl,AllPub,Inside,NAmes,1Fam,1Story,TA,TA,CBlock,TA,TA,Rec,GasA,TA,Y,SBrkr,1,TA,Typ,Attchd,Y,0,0,0,0,152,0,Normal,6,6,167000,10004,196,1516,1516,0,0,1516,3,6,0,2,472,45
834,20,RL,Pave,Reg,Lvl,AllPub,Inside,NAmes,1Fam,1Story,TA,TA,CBlock,TA,TA,Rec,GasA,Gd,Y,SBrkr,1,TA,Typ,Attchd,Y,0,0,0,0,0,0,Normal,5,6,139950,7875,572,1144,1144,0,0,1144,3,6,0,2,456,47
835,20,RL,Pave,Reg,Lvl,AllPub,Inside,Sawyer,1Fam,1Story,TA,TA,CBlock,Gd,TA,BLQ,GasA,TA,Y,SBrkr,1,Gd,Min2,Attchd,Y,290,0,0,0,0,0,Normal,4,7,128000,9600,442,1067,1067,0,0,1067,2,4,0,2,436,15
836,30,RM,Pave,Reg,Lvl,AllPub,Inside,OldTown,1Fam,1Story,TA,TA,BrkTil,TA,TA,Rec,GasA,Gd,Y,SBrkr,1,TA,Min2,Detchd,Y,0,116,230,0,0,0,Normal,5,6,153500,8100,338,1559,1559,0,0,1559,2,5,0,2,812,34
837,160,RM,Pave,Reg,Lvl,AllPub,Inside,BrDale,Twnhs,2Story,TA,TA,CBlock,TA,TA,BLQ,GasA,TA,Y,SBrkr,1,TA,Typ,Detchd,Y,0,0,0,0,0,0,Normal,6,5,100000,1680,330,483,483,504,0,987,2,5,0,1,264,35
838,20,RL,Pave,Reg,Lvl,AllPub,Inside,CollgCr,1Fam,1Story,TA,TA,PConc,Gd,TA,Unf,GasA,Ex,Y,SBrkr,1,Gd,Typ,Attchd,Y,278,0,0,0,0,0,Normal,5,6,144000,9525,0,1099,1099,0,0,1099,3,6,0,1,352,2
839,50,RL,Pave,Reg,Lvl,AllPub,Inside,Edwards,1Fam,1.5Fin,TA,TA,CBlock,TA,TA,BLQ,GasA,Ex,Y,SBrkr,1,TA,Typ,Detchd,Y,0,0,0,0,0,0,Normal,5,6,130500,11767,352,768,768,432,0,1200,3,6,0,1,240,13
840,70,RH,Pave,IR1,Lvl,AllPub,Inside,SWISU,1Fam,2Story,TA,TA,BrkTil,TA,TA,BLQ,GasA,TA,N,SBrkr,1,Fa,Typ,Detchd,P,0,0,254,0,0,0,Normal,6,8,140000,12155,156,672,810,672,0,1482,4,7,0,1,400,58
841,70,RM,Pave,Reg,Lvl,AllPub,Inside,OldTown,1Fam,2Story,TA,TA,PConc,TA,TA,Unf,GasA,Gd,Y,SBrkr,1,Gd,Typ,Detchd,P,70,78,68,0,0,0,Normal,5,8,157500,10440,0,650,958,581,0,1539,3,8,1,2,686,6
842,80,RL,Pave,Reg,Lvl,AllPub,Inside,NAmes,1Fam,SLvl,TA,TA,CBlock,TA,TA,Rec,GasA,TA,Y,SBrkr,1,TA,Typ,Attchd,Y,0,129,0,0,0,0,Normal,6,7,174900,9020,312,1127,1165,0,0,1165,3,6,0,2,490,42
